1975-7 0 0 0
1975-8 0 0 0
1975-9 0 0 0
1975-10 0 0 0
1975-11 0 0 0
1975-12 0 0 0
1976-1 0.404856199905705 -0.103253182461103 -0.0198962753418199
1976-2 -0.404856199905705 0.103253182461103 0.178830740216879
1976-3 0 0 -0.158934464875059
1976-4 0 0 0
1976-5 0 0 0
1976-6 0 0 0
1976-7 0 0 0
1976-8 0 0 0
1976-9 0 0 0
1976-10 0 0 0
1976-11 0 0 0
1976-12 0 0 0
1977-1 -0.566572371522867 -0.246110325318246 -0.0198962753418199
1977-2 0.566572371522867 0.246110325318246 -0.468788307402169
1977-3 0 0 0.488684582743989
1977-4 0 0 0
1977-5 0 0 0
1977-6 0 0 0
1977-7 0 0 0
1977-8 0 0 0
1977-9 0 0 0
1977-10 0 0 0
1977-11 0 0 0
1977-12 0 0 0
1978-1 -0.0951438000942951 -0.246110325318246 -0.0198962753418199
1978-2 0.0951438000942951 0.246110325318246 0.107402168788307
1978-3 0 0 -0.0875058934464875
1978-4 0 0 0
1978-5 0 0 0
1978-6 0 0 0
1978-7 0 0 0
1978-8 0 0 0
1978-9 0 0 0
1978-10 0 0 0
1978-11 0 0 0
1978-12 0 0 0
1979-1 0.404856199905705 0.325318246110325 -0.0198962753418199
1979-2 -0.404856199905705 -0.325318246110325 0.178830740216879
1979-3 0 0 -0.158934464875059
1979-4 0 0 0
1979-5 0 0 0
1979-6 0 0 0
1979-7 0 0 0
1979-8 0 0 0
1979-9 0 0 0
1979-10 0 0 0
1979-11 0 0 0
1979-12 0 0 0
1980-1 -0.523715228665724 -0.246110325318246 -0.0198962753418199
1980-2 0.523715228665724 0.246110325318246 -0.254502593116455
1980-3 0 0 0.274398868458274
1980-4 0 0 0
1980-5 0 0 0
1980-6 0 0 0
1980-7 0 0 0
1980-8 0 0 0
1980-9 0 0 0
1980-10 0 0 0
1980-11 0 0 0
1980-12 0 0 0
1981-1 0.0524752475247525 -0.246110325318246 -0.0198962753418199
1981-2 -0.0524752475247525 0.246110325318246 0.15025931164545
1981-3 0 0 -0.13036303630363
1981-4 0 0 0
1981-5 0 0 0
1981-6 0 0 0
1981-7 0 0 0
1981-8 0 0 0
1981-9 0 0 0
1981-10 0 0 0
1981-11 0 0 0
1981-12 0 0 0
1982-1 0.404856199905705 0.753889674681754 -0.0198962753418199
1982-2 -0.404856199905705 -0.753889674681754 0.178830740216879
1982-3 0 0 -0.158934464875059
1982-4 0 0 0
1982-5 0 0 0
1982-6 0 0 0
1982-7 0 0 0
1982-8 0 0 0
1982-9 0 0 0
1982-10 0 0 0
1982-11 0 0 0
1982-12 0 0 0
1983-1 -0.423715228665724 -0.246110325318246 -0.0198962753418199
1983-2 0.423715228665724 0.246110325318246 -0.135454974068835
1983-3 0 0 0.155351249410655
1983-4 0 0 0
1983-5 0 0 0
1983-6 0 0 0
1983-7 0 0 0
1983-8 0 0 0
1983-9 0 0 0
1983-10 0 0 0
1983-11 0 0 0
1983-12 0 0 0
1984-1 0.30961810466761 -0.246110325318246 -0.0198962753418199
1984-2 -0.30961810466761 0.246110325318246 0.178830740216879
1984-3 0 0 -0.158934464875059
1984-4 0 0 0
1984-5 0 0 0
1984-6 0 0 0
1984-7 0 0 0
1984-8 0 0 0
1984-9 0 0 0
1984-10 0 0 0
1984-11 0 0 0
1984-12 0 0 0
1985-1 -0.59038189533239 -0.246110325318246 -0.0198962753418199
1985-2 0.59038189533239 0.246110325318246 -0.635454974068835
1985-3 0 0 0.655351249410655
1985-4 0 0 0
1985-5 0 0 0
1985-6 0 0 0
1985-7 0 0 0
1985-8 0 0 0
1985-9 0 0 0
1985-10 0 0 0
1985-11 0 0 0
1985-12 0 0 0
1986-1 -0.223715228665724 -0.246110325318246 -0.0198962753418199
1986-2 0.223715228665724 0.246110325318246 0.0454974068835455
1986-3 0 0 -0.0256011315417256
1986-4 0 0 0
1986-5 0 0 0
1986-6 0 0 0
1986-7 0 0 0
1986-8 0 0 0
1986-9 0 0 0
1986-10 0 0 0
1986-11 0 0 0
1986-12 0 0 0
1987-1 0.404856199905705 0.182461103253182 -0.0198962753418199
1987-2 -0.404856199905705 -0.182461103253182 0.178830740216879
1987-3 0 0 -0.158934464875059
1987-4 0 0 0
1987-5 0 0 0
1987-6 0 0 0
1987-7 0 0 0
1987-8 0 0 0
1987-9 0 0 0
1987-10 0 0 0
1987-11 0 0 0
1987-12 0 0 0
1988-1 -0.547524752475248 -0.246110325318246 -0.0198962753418199
1988-2 0.547524752475247 0.246110325318246 -0.321169259783121
1988-3 0 0 0.341065535124941
1988-4 0 0 0
1988-5 0 0 0
1988-6 0 0 0
1988-7 0 0 0
1988-8 0 0 0
1988-9 0 0 0
1988-10 0 0 0
1988-11 0 0 0
1988-12 0 0 0
1989-1 -0.0237152286657237 -0.246110325318246 -0.0198962753418199
1989-2 0.0237152286657237 0.246110325318246 0.131211692597831
1989-3 0 0 -0.111315417256011
1989-4 0 0 0
1989-5 0 0 0
1989-6 0 0 0
1989-7 0 0 0
1989-8 0 0 0
1989-9 0 0 0
1989-10 0 0 0
1989-11 0 0 0
1989-12 0 0 0
1990-1 0.404856199905705 0.468175388967468 -0.0198962753418199
1990-2 -0.404856199905705 -0.468175388967468 0.178830740216879
1990-3 0 0 -0.158934464875059
1990-4 0 0 0
1990-5 0 0 0
1990-6 0 0 0
1990-7 0 0 0
1990-8 0 0 0
1990-9 0 0 0
1990-10 0 0 0
1990-11 0 0 0
1990-12 0 0 0
1991-1 -0.495143800094295 -0.246110325318246 -0.0198962753418199
1991-2 0.495143800094295 0.246110325318246 -0.254502593116455
1991-3 0 0 0.274398868458274
1991-4 0 0 0
1991-5 0 0 0
1991-6 0 0 0
1991-7 0 0 0
1991-8 0 0 0
1991-9 0 0 0
1991-10 0 0 0
1991-11 0 0 0
1991-12 0 0 0
1992-1 0.133427628477133 -0.246110325318246 -0.0198962753418199
1992-2 -0.133427628477133 0.246110325318246 0.174068835454974
1992-3 0 0 -0.154172560113154
1992-4 0 0 0
1992-5 0 0 0
1992-6 0 0 0
1992-7 0 0 0
1992-8 0 0 0
1992-9 0 0 0
1992-10 0 0 0
1992-11 0 0 0
1992-12 0 0 0
1993-1 0.404856199905705 0.753889674681754 0.165818010372466
1993-2 -0.404856199905705 -0.753889674681754 -0.00688354549740688
1993-3 0 0 -0.158934464875059
1993-4 0 0 0
1993-5 0 0 0
1993-6 0 0 0
1993-7 0 0 0
1993-8 0 0 0
1993-9 0 0 0
1993-10 0 0 0
1993-11 0 0 0
1993-12 0 0 0
1994-1 -0.280858085808581 -0.246110325318246 -0.0198962753418199
1994-2 0.280858085808581 0.246110325318246 0.00740216878830746
1994-3 0 0 0.0124941065535125
1994-4 0 0 0
1994-5 0 0 0
1994-6 0 0 0
1994-7 0 0 0
1994-8 0 0 0
1994-9 0 0 0
1994-10 0 0 0
1994-11 0 0 0
1994-12 0 0 0
1995-1 0.404856199905705 -0.103253182461103 -0.0198962753418199
1995-2 -0.404856199905705 0.103253182461103 0.178830740216879
1995-3 0 0 -0.158934464875059
1995-4 0 0 0
1995-5 0 0 0
1995-6 0 0 0
1995-7 0 0 0
1995-8 0 0 0
1995-9 0 0 0
1995-10 0 0 0
1995-11 0 0 0
1995-12 0 0 0
1996-1 -0.580858085808581 -0.246110325318246 -0.0198962753418199
1996-2 0.580858085808581 0.246110325318246 -0.468788307402169
1996-3 0 0 0.488684582743989
1996-4 0 0 0
1996-5 0 0 0
1996-6 0 0 0
1996-7 0 0 0
1996-8 0 0 0
1996-9 0 0 0
1996-10 0 0 0
1996-11 0 0 0
1996-12 0 0 0
1997-1 -0.0951438000942951 -0.246110325318246 -0.0198962753418199
1997-2 0.0951438000942951 0.246110325318246 0.107402168788307
1997-3 0 0 -0.0875058934464875
1997-4 0 0 0
1997-5 0 0 0
1997-6 0 0 0
1997-7 0 0 0
1997-8 0 0 0
1997-9 0 0 0
1997-10 0 0 0
1997-11 0 0 0
1997-12 0 0 0
1998-1 0.404856199905705 0.325318246110325 -0.0198962753418199
1998-2 -0.404856199905705 -0.325318246110325 0.178830740216879
1998-3 0 0 -0.158934464875059
1998-4 0 0 0
1998-5 0 0 0
1998-6 0 0 0
1998-7 0 0 0
1998-8 0 0 0
1998-9 0 0 0
1998-10 0 0 0
1998-11 0 0 0
1998-12 0 0 0
1999-1 -0.523715228665724 -0.246110325318246 -0.0198962753418199
1999-2 0.523715228665724 0.246110325318246 -0.321169259783121
1999-3 0 0 0.341065535124941
1999-4 0 0 0
1999-5 0 0 0
1999-6 0 0 0
